InvoiceLineID,CustomerCode,TransactionID,Description,Year,Month,Day,PackageTypeID,Quantity,Sales,TotalDryItems,TotalChillerItems
986,586,11923,Void fill 300 L bag (White) 300L,2018,1,7,7,10,380,2,0
987,586,11923,Dinosaur battery-powered slippers (Green) XL,2018,1,7,7,1,32,2,0
988,588,17850,Packing knife with metal insert blade (Yellow) 9mm,2018,1,7,7,5,10,3,0
989,588,17850,"""The Gu"" red shirt XML tag t-shirt (Black) S",2018,1,7,7,120,2160,3,0
990,588,17850,RC toy sedan car with remote control (Green) 1/50 scale,2018,1,7,7,3,75,3,0
991,592,10322,Large  replacement blades 18mm,2018,1,7,7,50,200,4,0
992,592,10322,DBA joke mug - mind if I join you? (Black),2018,1,7,7,10,130,4,0
993,592,10322,Small sized bubblewrap roll 10m,2018,1,7,7,20,100,4,0
994,592,10322,"""The Gu"" red shirt XML tag t-shirt (White) M",2018,1,7,7,24,432,4,0
995,823,10853,Black and orange fragile despatch tape 48mmx100m,2018,1,7,7,288,1152,1,0
996,825,19172,32 mm Double sided bubble wrap 20m,2018,1,7,7,40,1480,3,0
997,825,19172,Shipping carton (Brown) 480x270x320mm,2018,1,7,7,150,450,3,0
998,825,19172,Ogre battery-powered slippers (Green) L,2018,1,7,7,2,64,3,0
999,834,10617,Developer joke mug - inheritance is the OO way to become wealthy (White),2018,1,7,7,3,39,2,0
1000,834,10617,Clear packaging tape 48mmx75m,2018,1,7,7,156,468,2,0
1001,835,19181,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",2018,1,7,7,84,1512,5,0
1002,835,19181,Superhero action jacket (Blue) 5XL,2018,1,7,7,3,102,5,0
1003,835,19181,Animal with big feet slippers (Brown) M,2018,1,7,7,2,64,5,0
1004,835,19181,Developer joke mug - fun was unexpected at this time (Black),2018,1,7,7,6,78,5,0
1005,835,19181,Furry animal socks (Pink) S,2018,1,7,10,96,480,5,0
1006,842,14038,IT joke mug - hardware: part of the computer that can be kicked (Black),2018,1,7,7,9,117,5,0
1007,842,14038,Small sized bubblewrap roll 10m,2018,1,7,7,90,450,5,0
1008,842,14038,Furry gorilla with big eyes slippers (Black) L,2018,1,7,7,10,320,5,0
1009,842,14038,Black and yellow heavy despatch tape 48mmx100m,2018,1,7,7,216,864,5,0
1010,842,14038,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",2018,1,7,7,48,864,5,0
1011,847,19838,Developer joke mug - Oct 31 = Dec 25 (White),2018,1,7,7,10,130,3,0
1012,847,19838,Developer joke mug - when your hammer is C++ (White),2018,1,7,7,1,13,3,0
1013,847,19838,USB food flash drive - shrimp cocktail,2018,1,7,7,1,32,3,0
1014,853,16996,Animal with big feet slippers (Brown) L,2018,1,7,7,3,96,4,0
1015,853,16996,DBA joke mug - two types of DBAs (White),2018,1,7,7,9,117,4,0
1016,853,16996,Office cube periscope (Black),2018,1,7,7,60,1140,4,0
1017,853,16996,Ogre battery-powered slippers (Green) L,2018,1,7,7,1,32,4,0
1018,856,16935,Pack of 12 action figures (female),2018,1,7,9,3,48,4,0
1019,856,16935,DBA joke mug - it depends (Black),2018,1,7,7,3,39,4,0
1020,856,16935,Plush shark slippers (Gray) XL,2018,1,7,7,1,32,4,0
1021,856,16935,Black and orange glass with care despatch tape  48mmx100m,2018,1,7,7,96,384,4,0
1022,863,13722,Developer joke mug - understanding recursion requires understanding recursion (White),2018,1,7,7,1,13,5,0
1023,863,13722,"""The Gu"" red shirt XML tag t-shirt (Black) M",2018,1,7,7,48,864,5,0
1024,863,13722,RC toy sedan car with remote control (Pink) 1/50 scale,2018,1,7,7,4,100,5,0
1025,863,13722,RC toy sedan car with remote control (Blue) 1/50 scale,2018,1,7,7,10,250,5,0
1026,863,13722,Alien officer hoodie (Black) 3XL,2018,1,7,7,4,140,5,0
1027,864,10677,RC vintage American toy coupe with remote control (Red) 1/50 scale,2018,1,7,7,2,60,3,0
1028,864,10677,DBA joke mug - two types of DBAs (Black),2018,1,7,7,9,117,3,0
1029,864,10677,"""The Gu"" red shirt XML tag t-shirt (Black) S",2018,1,7,7,12,216,3,0
1030,870,19901,10 mm Double sided bubble wrap 10m,2018,1,7,7,40,600,1,0
1031,873,12434,DBA joke mug - two types of DBAs (White),2018,1,7,7,6,78,5,0
1032,873,12434,Superhero action jacket (Blue) L,2018,1,7,7,2,60,5,0
1033,873,12434,10 mm Double sided bubble wrap 50m,2018,1,7,7,20,2100,5,0
1034,873,12434,10 mm Anti static bubble wrap (Blue) 20m,2018,1,7,7,100,4200,5,0
1035,873,12434,Ride on toy sedan car (Blue) 1/12 scale,2018,1,7,7,6,1380,5,0
1036,877,19492,"""The Gu"" red shirt XML tag t-shirt (White) XXL",2018,1,7,7,72,1296,1,0
1037,879,14159,USB food flash drive - pizza slice,2018,1,7,7,3,96,3,0
1038,879,14159,"""The Gu"" red shirt XML tag t-shirt (White) M",2018,1,7,7,96,1728,3,0
1039,879,14159,Ogre battery-powered slippers (Green) S,2018,1,7,7,2,64,3,0
1040,884,16387,Medium sized bubblewrap roll 20m,2018,1,7,7,90,1800,5,0
1041,884,16387,Large sized bubblewrap roll 50m,2018,1,7,7,10,240,5,0
1042,884,16387,Alien officer hoodie (Black) 3XL,2018,1,7,7,1,35,5,0
1043,884,16387,Shipping carton (Brown) 229x229x229mm,2018,1,7,7,250,250,5,0
1044,884,16387,Black and orange handle with care despatch tape  48mmx100m,2018,1,7,7,48,192,5,0
1045,886,11466,Black and orange fragile despatch tape 48mmx100m,2018,1,7,7,252,1008,3,0
1046,886,11466,Ogre battery-powered slippers (Green) XL,2018,1,7,7,6,192,3,0
1047,886,11466,Developer joke mug - there are 10 types of people in the world (White),2018,1,7,7,3,39,3,0
1048,887,10296,Plush shark slippers (Gray) XL,2018,1,7,7,5,160,4,0
1049,887,10296,Black and yellow heavy despatch tape 48mmx100m,2018,1,7,7,192,768,4,0
1050,887,10296,Animal with big feet slippers (Brown) XL,2018,1,7,7,5,160,4,0
1051,887,10296,Void fill 200 L bag (White) 200L,2018,1,7,7,10,250,4,0
1052,897,19896,Superhero action jacket (Blue) XXL,2018,1,7,7,7,210,4,0
1053,897,19896,Shipping carton (Brown) 356x229x229mm,2018,1,7,7,250,250,4,0
1054,897,19896,Permanent marker black 5mm nib (Black) 5mm,2018,1,7,7,96,288,4,0
1055,897,19896,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2018,1,7,7,48,864,4,0
1056,903,15809,IT joke mug - hardware: part of the computer that can be kicked (White),2018,1,7,7,5,65,2,0
1057,903,15809,Developer joke mug - fun was unexpected at this time (Black),2018,1,7,7,7,91,2,0
1058,909,15261,"""The Gu"" red shirt XML tag t-shirt (White) S",2018,1,7,7,72,1296,4,0
1059,909,15261,Bubblewrap dispenser (Red) 1.5m,2018,1,7,7,4,960,4,0
1060,909,15261,IT joke mug - that behavior is by design (White),2018,1,7,7,6,78,4,0
1061,909,15261,Black and yellow heavy despatch tape 48mmx100m,2018,1,7,7,24,96,4,0
1062,931,15337,Developer joke mug - there are 10 types of people in the world (Black),2018,1,7,7,8,104,3,0
1063,931,15337,Plush shark slippers (Gray) L,2018,1,7,7,5,160,3,0
1064,931,15337,Shipping carton (Brown) 305x305x305mm,2018,1,7,7,175,700,3,0
1065,931,18464,DBA joke mug - daaaaaa-ta (Black),2018,1,7,7,7,91,2,0
1066,931,18464,Halloween skull mask (Gray) XL,2018,1,7,7,96,1728,2,0
1067,944,16397,IT joke mug - keyboard not found … press F1 to continue (Black),2018,1,7,7,8,104,5,0
1068,944,16397,Halloween skull mask (Gray) XL,2018,1,7,7,36,648,5,0
1069,944,16397,Ogre battery-powered slippers (Green) M,2018,1,7,7,6,192,5,0
1070,944,16397,IT joke mug - that behavior is by design (White),2018,1,7,7,10,130,5,0
1071,944,16397,3 kg Courier post bag (White) 300x190x95mm,2018,1,7,7,250,250,5,0
1072,949,12549,Halloween zombie mask (Light Brown) XL,2018,1,7,7,96,1728,1,0
1073,953,14645,20 mm Double sided bubble wrap 10m,2018,1,7,7,30,540,4,0
1074,953,14645,USB food flash drive - hot dog,2018,1,7,7,1,32,4,0
1075,953,14645,Shipping carton (Brown) 356x229x229mm,2018,1,7,7,100,100,4,0
1076,953,14645,Ride on big wheel monster truck (Black) 1/12 scale,2018,1,7,7,4,1380,4,0
1077,958,19549,Ride on big wheel monster truck (Black) 1/12 scale,2018,1,7,7,3,1035,5,0
1078,958,19549,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,1,7,7,84,1512,5,0
1079,958,19549,IT joke mug - keyboard not found … press F1 to continue (White),2018,1,7,7,6,78,5,0
1080,958,19549,Packing knife with metal insert blade (Yellow) 9mm,2018,1,7,7,45,90,5,0
1081,958,19549,32 mm Anti static bubble wrap (Blue) 10m,2018,1,7,7,80,2560,5,0
1082,958,12403,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",2018,1,7,7,84,1512,4,0
1083,958,12403,Shipping carton (Brown) 457x457x457mm,2018,1,7,7,250,500,4,0
1084,958,12403,Developer joke mug - there are 10 types of people in the world (Black),2018,1,7,7,9,117,4,0
1085,958,12403,Ride on toy sedan car (Red) 1/12 scale,2018,1,7,7,6,1380,4,0
1086,963,13833,Bubblewrap dispenser (Red) 1.5m,2018,1,7,7,2,480,4,0
1087,963,13833,20 mm Anti static bubble wrap (Blue) 20m,2018,1,7,7,20,900,4,0
1088,963,13833,RC toy sedan car with remote control (Black) 1/50 scale,2018,1,7,7,2,50,4,0
1089,963,13833,Black and orange this way up despatch tape  48mmx100m,2018,1,7,7,72,288,4,0
1090,975,19274,Plush shark slippers (Gray) S,2018,1,7,7,3,96,4,0
1091,975,19274,RC toy sedan car with remote control (Red) 1/50 scale,2018,1,7,7,4,100,4,0
1092,975,19274,Shipping carton (Brown) 457x457x457mm,2018,1,7,7,225,450,4,0
1093,975,19274,Bubblewrap dispenser (Red) 1.5m,2018,1,7,7,9,2160,4,0
1094,979,10125,10 mm Anti static bubble wrap (Blue) 50m,2018,1,7,7,60,5940,5,0
1095,979,10125,32 mm Double sided bubble wrap 50m,2018,1,7,7,20,2240,5,0
1096,979,10125,"""The Gu"" red shirt XML tag t-shirt (Black) M",2018,1,7,7,72,1296,5,0
1097,979,10125,DBA joke mug - I will get you in order (Black),2018,1,7,7,5,65,5,0
1098,979,10125,10 mm Anti static bubble wrap (Blue) 10m,2018,1,7,7,40,1040,5,0
1099,984,14218,Black and orange fragile despatch tape 48mmx100m,2018,1,7,7,108,432,1,0
1100,991,12189,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",2018,1,7,7,24,432,2,0
1101,991,12189,Furry animal socks (Pink) S,2018,1,7,10,96,480,2,0
1102,26,13768,Developer joke mug - inheritance is the OO way to become wealthy (White),2018,1,8,7,6,78,5,0
1103,26,13768,Small 9mm replacement blades 9mm,2018,1,8,7,80,320,5,0
1104,26,13768,USB food flash drive - fortune cookie,2018,1,8,7,2,64,5,0
1105,26,13768,Pack of 12 action figures (male),2018,1,8,9,9,144,5,0
1106,26,13768,Medium sized bubblewrap roll 20m,2018,1,8,7,70,1400,5,0
1107,66,11289,USB food flash drive - donut,2018,1,8,7,7,224,1,0
1108,82,12463,Dinosaur battery-powered slippers (Green) L,2018,1,8,7,4,128,3,0
1109,82,12463,RC toy sedan car with remote control (Black) 1/50 scale,2018,1,8,7,4,100,3,0
1110,82,12463,Developer joke mug - Oct 31 = Dec 25 (White),2018,1,8,7,7,91,3,0
1111,86,11179,Void fill 400 L bag (White) 400L,2018,1,8,7,20,1000,2,0
1112,86,11179,"""The Gu"" red shirt XML tag t-shirt (Black) XXL",2018,1,8,7,12,216,2,0
1113,86,15695,Pack of 12 action figures (female),2018,1,8,9,6,96,4,0
1114,86,15695,Developer joke mug - when your hammer is C++ (White),2018,1,8,7,6,78,4,0
1115,86,15695,Halloween skull mask (Gray) L,2018,1,8,7,48,864,4,0
1116,86,15695,Packing knife with metal insert blade (Yellow) 18mm,2018,1,8,7,20,40,4,0
1117,112,18406,Black and orange fragile despatch tape 48mmx100m,2018,1,8,7,360,1440,5,0
1118,112,18406,Shipping carton (Brown) 356x356x279mm,2018,1,8,7,125,250,5,0
1119,112,18406,Furry gorilla with big eyes slippers (Black) XL,2018,1,8,7,5,160,5,0
1120,112,18406,Ride on toy sedan car (Green) 1/12 scale,2018,1,8,7,1,230,5,0
1121,112,18406,"Developer joke mug - (hip, hip, array) (White)",2018,1,8,7,9,117,5,0
1122,119,10664,Ride on toy sedan car (Red) 1/12 scale,2018,1,8,7,4,920,5,0
1123,119,10664,Developer joke mug - that's a hardware problem (Black),2018,1,8,7,3,39,5,0
1124,119,10664,20 mm Anti static bubble wrap (Blue) 10m,2018,1,8,7,40,1160,5,0
1125,119,10664,RC vintage American toy coupe with remote control (Black) 1/50 scale,2018,1,8,7,9,270,5,0
1126,119,10664,Shipping carton (Brown) 457x457x457mm,2018,1,8,7,175,350,5,0
1127,124,13155,Furry animal socks (Pink) L,2018,1,8,10,84,420,1,0
1128,125,12672,Tape dispenser (Red),2018,1,8,7,100,3200,1,0
1129,132,18831,Red and white urgent despatch tape 48mmx75m,2018,1,8,7,240,960,5,0
1130,132,18831,DBA joke mug - SELECT caffeine FROM mug (White),2018,1,8,7,4,52,5,0
1131,132,18831,32 mm Double sided bubble wrap 10m,2018,1,8,7,50,1100,5,0
1132,132,18831,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2018,1,8,7,72,1296,5,0
1133,132,18831,Black and orange this way up despatch tape 48mmx75m,2018,1,8,7,96,384,5,0
1134,150,10720,Shipping carton (Brown) 457x457x457mm,2018,1,8,7,225,450,2,0
1135,150,10720,Ride on toy sedan car (Red) 1/12 scale,2018,1,8,7,2,460,2,0
1136,164,10073,Alien officer hoodie (Black) XL,2018,1,8,7,6,210,5,0
1137,164,10073,Animal with big feet slippers (Brown) L,2018,1,8,7,3,96,5,0
1138,164,10073,Clear packaging tape 48mmx75m,2018,1,8,7,208,624,5,0
1139,164,10073,Furry gorilla with big eyes slippers (Black) XL,2018,1,8,7,5,160,5,0
1140,164,10073,Permanent marker blue 5mm nib (Blue) 5mm,2018,1,8,7,84,252,5,0
1141,167,14426,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",2018,1,8,7,120,2160,3,0
1142,167,14426,Dinosaur battery-powered slippers (Green) L,2018,1,8,7,5,160,3,0
1143,167,14426,Dinosaur battery-powered slippers (Green) S,2018,1,8,7,9,288,3,0
1144,186,15670,IT joke mug - that behavior is by design (Black),2018,1,8,7,1,13,3,0
1145,186,15670,USB rocket launcher (Gray),2018,1,8,7,6,150,3,0
1146,186,15670,"""The Gu"" red shirt XML tag t-shirt (White) XL",2018,1,8,7,60,1080,3,0
1147,191,16790,"""The Gu"" red shirt XML tag t-shirt (White) XS",2018,1,8,7,84,1512,1,0
1148,406,11553,DBA joke mug - it depends (White),2018,1,8,7,2,26,5,0
1149,406,11553,Black and yellow heavy despatch tape  48mmx75m,2018,1,8,7,144,576,5,0
1150,406,11553,RC toy sedan car with remote control (Red) 1/50 scale,2018,1,8,7,6,150,5,0
1151,406,11553,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",2018,1,8,7,36,648,5,0
1152,406,11553,"""The Gu"" red shirt XML tag t-shirt (White) 3XS",2018,1,8,7,96,1728,5,0
1153,421,10096,Furry gorilla with big eyes slippers (Black) S,2018,1,8,7,1,32,5,0
1154,421,10096,Pack of 12 action figures (variety),2018,1,8,9,10,160,5,0
1155,421,10096,20 mm Double sided bubble wrap 50m,2018,1,8,7,70,7560,5,0
1156,421,10096,Shipping carton (Brown) 413x285x187mm,2018,1,8,7,50,50,5,0
1157,421,10096,Halloween skull mask (Gray) XL,2018,1,8,7,120,2160,5,0
1158,457,12559,DBA joke mug - mind if I join you? (Black),2018,1,8,7,4,52,4,0
1159,457,12559,Superhero action jacket (Blue) XS,2018,1,8,7,2,50,4,0
1160,457,12559,Red and white urgent  heavy despatch tape  48mmx100m,2018,1,8,7,72,288,4,0
1161,457,12559,Medium sized bubblewrap roll 20m,2018,1,8,7,60,1200,4,0
1162,458,10470,Furry animal socks (Pink) L,2018,1,8,10,48,240,1,0
1163,475,13930,Furry animal socks (Pink) L,2018,1,8,10,108,540,1,0
1164,512,13343,Superhero action jacket (Blue) XS,2018,1,8,7,7,175,4,0
1165,512,13343,Packing knife with metal insert blade (Yellow) 9mm,2018,1,8,7,35,70,4,0
1166,512,13343,Developer joke mug - that's a hardware problem (Black),2018,1,8,7,9,117,4,0
1167,512,13343,DBA joke mug - it depends (Black),2018,1,8,7,8,104,4,0
1168,549,15140,Bubblewrap dispenser (Blue) 1.5m,2018,1,8,7,7,1680,4,0
1169,549,15140,20 mm Double sided bubble wrap 50m,2018,1,8,7,40,4320,4,0
1170,549,15140,Furry gorilla with big eyes slippers (Black) S,2018,1,8,7,7,224,4,0
1171,549,15140,Void fill 100 L bag (White) 100L,2018,1,8,7,60,780,4,0
1172,553,14451,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2018,1,8,7,24,432,3,0
1173,553,14451,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",2018,1,8,7,96,1728,3,0
1174,553,14451,DBA joke mug - SELECT caffeine FROM mug (Black),2018,1,8,7,8,104,3,0
1175,590,14687,Halloween zombie mask (Light Brown) S,2018,1,8,7,72,1296,4,0
1176,590,14687,Developer joke mug - when your hammer is C++ (Black),2018,1,8,7,2,26,4,0
1177,590,14687,Black and orange this way up despatch tape 48mmx75m,2018,1,8,7,48,192,4,0
1178,590,14687,Halloween skull mask (Gray) L,2018,1,8,7,72,1296,4,0
1179,810,11238,10 mm Double sided bubble wrap 50m,2018,1,8,7,50,5250,3,0
1180,810,11238,Superhero action jacket (Blue) S,2018,1,8,7,5,125,3,0
1181,810,11238,Halloween skull mask (Gray) S,2018,1,8,7,96,1728,3,0
1182,817,16505,Large  replacement blades 18mm,2018,1,8,7,70,280,4,0
1183,817,16505,Permanent marker black 5mm nib (Black) 5mm,2018,1,8,7,72,216,4,0
1184,817,16505,"""The Gu"" red shirt XML tag t-shirt (Black) XS",2018,1,8,7,96,1728,4,0
1185,817,16505,Shipping carton (Brown) 229x229x229mm,2018,1,8,7,225,225,4,0
1186,831,11754,Animal with big feet slippers (Brown) XL,2018,1,8,7,10,320,5,0
1187,831,11754,Black and orange handle with care despatch tape  48mmx75m,2018,1,8,7,96,384,5,0
1188,831,11754,Shipping carton (Brown) 457x279x279mm,2018,1,8,7,250,250,5,0
1189,831,11754,DBA joke mug - I will get you in order (Black),2018,1,8,7,4,52,5,0
1190,831,11754,Developer joke mug - there are 10 types of people in the world (Black),2018,1,8,7,2,26,5,0
1191,841,16252,"""The Gu"" red shirt XML tag t-shirt (Black) XL",2018,1,8,7,120,2160,5,0
1192,841,16252,Alien officer hoodie (Black) 5XL,2018,1,8,7,10,350,5,0
1193,841,16252,RC vintage American toy coupe with remote control (Black) 1/50 scale,2018,1,8,7,4,120,5,0
1194,841,16252,"""The Gu"" red shirt XML tag t-shirt (Black) 6XL",2018,1,8,7,84,1512,5,0
1195,841,16252,Superhero action jacket (Blue) 3XL,2018,1,8,7,10,340,5,0
1196,850,17317,20 mm Double sided bubble wrap 50m,2018,1,8,7,60,6480,3,0
1197,850,17317,DBA joke mug - SELECT caffeine FROM mug (Black),2018,1,8,7,1,13,3,0
1198,850,17317,DBA joke mug - I will get you in order (Black),2018,1,8,7,8,104,3,0
1199,860,15196,DBA joke mug - two types of DBAs (Black),2018,1,8,7,7,91,4,0
1200,860,15196,Ride on toy sedan car (Red) 1/12 scale,2018,1,8,7,10,2300,4,0
1201,860,15196,"""The Gu"" red shirt XML tag t-shirt (White) 7XL",2018,1,8,7,72,1296,4,0
1202,860,15196,DBA joke mug - you might be a DBA if (White),2018,1,8,7,6,78,4,0
1203,870,19901,Plush shark slippers (Gray) L,2018,1,8,7,9,288,1,0
1204,913,16293,Superhero action jacket (Blue) XXL,2018,1,8,7,1,30,3,0
1205,913,16293,Furry gorilla with big eyes slippers (Black) S,2018,1,8,7,2,64,3,0
1206,913,16293,DBA joke mug - SELECT caffeine FROM mug (Black),2018,1,8,7,8,104,3,0
1207,914,17651,Developer joke mug - there are 10 types of people in the world (White),2018,1,8,7,8,104,3,0
1208,914,17651,Superhero action jacket (Blue) XXS,2018,1,8,7,3,75,3,0
1209,914,17651,Ogre battery-powered slippers (Green) L,2018,1,8,7,2,64,3,0
1210,915,12251,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",2018,1,8,7,24,432,5,0
1211,915,12251,USB food flash drive - sushi roll,2018,1,8,7,3,96,5,0
1212,915,12251,"""The Gu"" red shirt XML tag t-shirt (White) XL",2018,1,8,7,24,432,5,0
1213,915,12251,32 mm Double sided bubble wrap 10m,2018,1,8,7,40,880,5,0
1214,915,12251,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",2018,1,8,7,48,864,5,0
1215,939,19328,Void fill 300 L bag (White) 300L,2018,1,8,7,10,380,3,0
1216,939,19328,Furry animal socks (Pink) XL,2018,1,8,10,24,120,3,0
1217,939,19328,Developer joke mug - a foo walks into a bar (White),2018,1,8,7,1,13,3,0
1218,944,12471,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",2018,1,8,7,36,648,3,0
1219,944,12471,RC big wheel monster truck with remote control (Black) 1/50 scale,2018,1,8,7,8,360,3,0
1220,944,12471,Plush shark slippers (Gray) M,2018,1,8,7,8,256,3,0
1221,947,17206,"""The Gu"" red shirt XML tag t-shirt (White) XXS",2018,1,8,7,120,2160,1,0
1222,995,12318,Superhero action jacket (Blue) M,2018,1,8,7,8,240,2,0
1223,995,12318,Superhero action jacket (Blue) XXL,2018,1,8,7,4,120,2,0
1224,998,19518,DBA joke mug - you might be a DBA if (Black),2018,1,8,7,9,117,4,0
1225,998,19518,Furry animal socks (Pink) XL,2018,1,8,10,120,600,4,0
1226,998,19518,"""The Gu"" red shirt XML tag t-shirt (Black) L",2018,1,8,7,24,432,4,0
1227,998,19518,Developer joke mug - inheritance is the OO way to become wealthy (Black),2018,1,8,7,7,91,4,0
1228,58,17724,USB food flash drive - fortune cookie,2018,1,9,7,9,288,5,0
1229,58,17724,20 mm Double sided bubble wrap 50m,2018,1,9,7,100,10800,5,0
1230,58,17724,Shipping carton (Brown) 500x310x310mm,2018,1,9,7,250,750,5,0
1231,58,17724,Black and orange fragile despatch tape 48mmx100m,2018,1,9,7,144,576,5,0
1232,58,17724,RC toy sedan car with remote control (Blue) 1/50 scale,2018,1,9,7,4,100,5,0
